Date,Adj Close,SMA_20,SMA_50,Long or Short,Return,Strategy1,Strategy2,Strategy3,Strategy4
3/01/2013 0:00,7836.804343,7644.269351,7411.941014,1,0.007379568,0.007379568,0,0,0.007379568
4/01/2013 0:00,7805.954874,7656.062291,7421.928166,1,-0.003944254,-0.003944254,0,0,-0.003944254
7/01/2013 0:00,7755.054714,7663.909277,7431.750329,1,-0.006542036,-0.006542036,0,0,-0.006542036
8/01/2013 0:00,7721.625177,7670.500751,7441.610479,1,-0.004319995,-0.004319995,-0.004319995,-0.004319995,-0.004319995
9/01/2013 0:00,7738.605081,7674.470752,7453.362428,1,0.002196592,0.002196592,0,0,0.002196592
10/01/2013 0:00,7811.60475,7680.92773,7466.301774,1,0.009388967,0.009388967,0,0,0.009388967
11/01/2013 0:00,7819.114482,7690.825195,7478.882722,1,0.000960894,0.000960894,0,0,0.000960894
14/01/2013 0:00,7823.934773,7697.273164,7491.944665,1,0.000616285,0.000616285,0,0,0.000616285
15/01/2013 0:00,7764.984844,7700.617167,7504.831208,1,-0.007563091,-0.007563091,-0.007563091,-0.007563091,-0.007563091
16/01/2013 0:00,7700.395293,7703.929652,7515.922154,1,-0.00835284,-0.00835284,0,0,-0.00835284
17/01/2013 0:00,7616.605634,7707.387156,7526.223514,1,-0.010940849,-0.010940849,0,0,-0.010940849
18/01/2013 0:00,7732.835088,7706.032157,7533.822679,1,0.015144744,0.015144744,0,0,0.015144744
21/01/2013 0:00,7724.884928,7708.80214,7542.736437,1,-0.001028633,-0.001028633,0,0,-0.001028633
22/01/2013 0:00,7759.064949,7715.275109,7552.382194,1,0.004414904,0.004414904,0.004414904,0.004414904,0.004414904
23/01/2013 0:00,7744.145095,7727.233551,7561.69975,1,-0.001924744,-0.001924744,0,0,-0.001924744
24/01/2013 0:00,7695.955372,7737.666511,7571.22831,1,-0.006242172,-0.006242172,0,0,-0.006242172
25/01/2013 0:00,7672.545322,7740.637518,7582.427068,1,-0.0030465,-0.0030465,0,0,-0.0030465
28/01/2013 0:00,7714.634975,7742.557016,7592.683623,1,0.005470756,0.005470756,0,0,0.005470756
29/01/2013 0:00,7801.964657,7745.86999,7604.100173,1,0.01125641,0.01125641,0.01125641,0.01125641,0.01125641
30/01/2013 0:00,7832.944497,7750.994966,7617.538715,1,0.003962911,0.003962911,0,0,0.003962911
31/01/2013 0:00,7849.984459,7753.682942,7631.61745,1,0.002173059,0.002173059,0,0,0.002173059
1/02/2013 0:00,7855.934628,7754.341948,7645.702387,1,0.000757698,0.000757698,0,0,0.000757698
4/02/2013 0:00,7923.124265,7756.840936,7661.051917,1,0.008516356,0.008516356,0,0,0.008516356
5/02/2013 0:00,7886.904214,7765.244413,7677.39985,1,-0.004581916,-0.004581916,-0.004581916,-0.004581916,-0.004581916
6/02/2013 0:00,7906.614086,7773.508365,7688.618403,1,0.002495946,0.002495946,0,0,0.002495946
18/02/2013 0:00,7943.493801,7781.908816,7698.603954,1,0.004653569,0.004653569,0,0,0.004653569
19/02/2013 0:00,7960.84382,7788.503268,7708.870499,1,0.002181798,0.002181798,0.002181798,0.002181798,0.002181798
20/02/2013 0:00,8029.063726,7795.589735,7719.389445,1,0.008532922,0.008532922,0,0,0.008532922
21/02/2013 0:00,7957.423914,7805.846183,7729.900404,1,-0.008962606,-0.008962606,0,0,-0.008962606
22/02/2013 0:00,7947.684212,7815.468136,7737.44617,1,-0.001224726,-0.001224726,0,0,-0.001224726
25/02/2013 0:00,7947.644173,7827.832582,7744.40234,1,-5.04E-06,-5.03783E-06,0,0,-5.04E-06
26/02/2013 0:00,7880.864202,7844.384509,7751.336312,1,-0.008437986,-0.008437986,-0.008437986,-0.008437986,-0.008437986
27/02/2013 0:00,7897.944203,7851.785965,7755.973293,1,0.00216493,0.00216493,0,0,0.00216493
28/02/2013 0:00,7897.944203,7860.438929,7761.467673,1,0,0,0,0,0
1/03/2013 0:00,7964.593803,7867.382891,7766.582054,1,0.008403446,0.008403446,0,0,0.008403446
4/03/2013 0:00,7867.304205,7878.405327,7773.684619,1,-0.012290481,-0.012290481,0,0,-0.012290481
5/03/2013 0:00,7932.674026,7886.972768,7778.757594,1,0.00827472,0.00827472,0.00827472,0.00827472,0.00827472
6/03/2013 0:00,7950.26379,7899.979203,7783.607973,1,0.002214927,0.002214927,0,0,0.002214927
7/03/2013 0:00,7960.473705,7911.760644,7787.472155,1,0.0012834,0.0012834,0,0,0.0012834
8/03/2013 0:00,8015.103829,7919.686097,7792.706926,1,0.006839232,0.006839232,0,0,0.006839232
11/03/2013 0:00,8038.6838,7928.794063,7800.384098,1,0.002937623,0.002937623,0,0,0.002937623
12/03/2013 0:00,7994.673745,7938.22903,7808.283662,1,-0.005489825,-0.005489825,-0.005489825,-0.005489825,-0.005489825
13/03/2013 0:00,7995.473546,7945.165986,7814.628428,1,0.000100037,0.000100037,0,0,0.000100037
14/03/2013 0:00,7951.723745,7948.78345,7822.629388,1,-0.005486846,-0.005486846,0,0,-0.005486846
15/03/2013 0:00,7927.454323,7952.024427,7831.265941,1,-0.003056763,-0.003056763,0,0,-0.003056763
18/03/2013 0:00,7811.304459,7953.066439,7839.105309,1,-0.014759991,-0.014759991,0,0,-0.014759991
19/03/2013 0:00,7838.434707,7946.456971,7842.600694,1,0.003467186,0.003467186,0.003467186,0.003467186,0.003467186
20/03/2013 0:00,7797.99446,7940.336516,7846.686281,1,-0.00517258,-0.00517258,0,0,-0.00517258
21/03/2013 0:00,7811.804456,7928.783053,7849.67866,1,0.001769401,0.001769401,0,0,0.001769401
22/03/2013 0:00,7796.184898,7921.50208,7851.925447,1,-0.002001483,-0.002001483,0,0,-0.002001483
25/03/2013 0:00,7856.084529,7913.927114,7852.265445,1,0.007653832,0.007653832,0,0,0.007653832
26/03/2013 0:00,7856.324274,7909.349132,7852.651049,1,3.05E-05,3.05166E-05,3.05166E-05,3.05166E-05,3.05E-05
27/03/2013 0:00,7894.084357,7908.122135,7853.658437,1,0.004794816,0.004794816,0,0,0.004794816
28/03/2013 0:00,7866.844246,7907.929143,7856.43903,1,-0.003456667,-0.003456667,0,0,-0.003456667
29/03/2013 0:00,7918.573992,7906.374145,7859.343411,1,0.006554141,0.006554141,0,0,0.006554141
1/04/2013 0:00,7899.204451,7904.073155,7862.942789,1,-0.002449086,-0.002449086,0,0,-0.002449086
2/04/2013 0:00,7913.144329,7905.668167,7864.694783,1,0.001763164,0.001763164,0.001763164,0.001763164,0.001763164
3/04/2013 0:00,7942.314119,7904.691682,7866.57538,1,0.003679468,0.003679468,0,0,0.003679468
8/04/2013 0:00,7752.754919,7904.294199,7868.942967,1,-0.02415643,-0.02415643,0,0,-0.02415643
9/04/2013 0:00,7728.505029,7893.908259,7868.698369,1,-0.003132808,-0.003132808,-0.003132808,-0.003132808,-0.003132808
10/04/2013 0:00,7752.764685,7879.578319,7869.260563,1,0.003134068,0.003134068,0,0,0.003134068
11/04/2013 0:00,7857.944384,7865.282363,7871.983744,-1,0.01347553,0,0,-0.01347553,-0.01347553
12/04/2013 0:00,7821.594451,7858.445895,7874.48593,-1,-0.004636616,0,0,0.004636616,0.004636616
15/04/2013 0:00,7763.494617,7849.751941,7876.420121,-1,-0.007455858,0,0,0.007455858,0.007455858
16/04/2013 0:00,7801.014466,7840.340484,7876.508714,-1,0.004821215,0,0,-0.004821215,-0.004821215
17/04/2013 0:00,7809.034449,7834.018491,7877.646101,-1,0.001027541,0,0,-0.001027541,-0.001027541
18/04/2013 0:00,7791.314803,7833.904991,7879.907683,-1,-0.0022717,0,0,0.0022717,0.0022717
19/04/2013 0:00,7930.763879,7831.548996,7882.283073,-1,0.017739732,0,0,-0.017739732,-0.017739732
22/04/2013 0:00,7970.343777,7838.187467,7886.605651,-1,0.004978267,0,0,-0.004978267,-0.004978267
23/04/2013 0:00,7942.734039,7846.114433,7889.973233,-1,-0.003470072,0,0,0.003470072,0.003470072
24/04/2013 0:00,8023.673614,7853.44189,7892.169024,-1,0.01013882,0,0,-0.01013882,-0.01013882
25/04/2013 0:00,8021.713662,7861.821344,7895.642807,-1,-0.000244301,0,0,0.000244301,0.000244301
26/04/2013 0:00,8022.023719,7870.090813,7898.958388,-1,3.87E-05,0,0,-3.86515E-05,-3.87E-05
29/04/2013 0:00,8029.70386,7876.487782,7900.936377,-1,0.000956924,0,0,-0.000956924,-0.000956924
30/04/2013 0:00,8093.623492,7884.630762,7903.79237,-1,0.00792888,0,0,-0.00792888,-0.00792888
2/05/2013 0:00,8128.472944,7893.383237,7907.532558,-1,0.004296548,0,0,-0.004296548,-0.004296548
3/05/2013 0:00,8134.992934,7904.846662,7911.232141,-1,0.000801796,0,0,-0.000801796,-0.000801796
6/05/2013 0:00,8169.012799,7915.939092,7914.715123,1,0.004173197,0.004173197,0,0,0.004173197
7/05/2013 0:00,8163.02308,7927.274026,7917.514104,1,-0.000733493,-0.000733493,-0.000733493,-0.000733493,-0.000733493
8/05/2013 0:00,8267.052394,7947.787434,7921.626088,1,0.012663448,0.012663448,0,0,0.012663448
9/05/2013 0:00,8285.852114,7974.714802,7928.013451,1,0.002271472,0.002271472,0,0,0.002271472
10/05/2013 0:00,8280.222256,8001.369174,7934.77761,1,-0.000679685,-0.000679685,0,0,-0.000679685
13/05/2013 0:00,8248.282948,8022.483067,7942.764771,1,-0.003864759,-0.003864759,0,0,-0.003864759
14/05/2013 0:00,8251.782932,8043.817492,7949.771546,1,0.000424239,0.000424239,0.000424239,0.000424239,0.000424239
15/05/2013 0:00,8318.552161,8068.231908,7956.848321,1,0.008058931,0.008058931,0,0,0.008058931
16/05/2013 0:00,8390.011798,8094.108793,7963.927488,1,0.008553706,0.008553706,0,0,0.008553706
17/05/2013 0:00,8368.152522,8123.15766,7974.38164,1,-0.002608793,-0.002608793,0,0,-0.002608793
20/05/2013 0:00,8377.011857,8151.999546,7983.09121,1,0.001058137,0.001058137,0,0,0.001058137
21/05/2013 0:00,8383.01183,8174.311945,7991.626171,1,0.000715986,0.000715986,0.000715986,0.000715986,0.000715986
22/05/2013 0:00,8398.801797,8194.945348,8000.076934,1,0.001881796,0.001881796,0,0,0.001881796
23/05/2013 0:00,8237.792761,8217.748736,8007.750893,1,-0.019356613,-0.019356613,0,0,-0.019356613
24/05/2013 0:00,8209.743084,8228.454693,8011.733072,1,-0.003410809,-0.003410809,0,0,-0.003410809
27/05/2013 0:00,8280.062101,8237.856164,8016.034459,1,0.008528839,0.008528839,0,0,0.008528839
28/05/2013 0:00,8263.012373,8250.758083,8021.72623,1,-0.002061253,-0.002061253,-0.002061253,-0.002061253,-0.002061253
29/05/2013 0:00,8337.86262,8262.423509,8027.952003,1,0.009017688,0.009017688,0,0,0.009017688
30/05/2013 0:00,8243.252697,8274.635465,8036.160169,1,-0.011411892,-0.011411892,0,0,-0.011411892
31/05/2013 0:00,8254.762411,8280.374453,8044.799133,1,0.001395285,0.001395285,0,0,0.001395285
3/06/2013 0:00,8200.982381,8286.362927,8053.125687,1,-0.006536346,-0.006536346,0,0,-0.006536346
4/06/2013 0:00,8191.183109,8287.961406,8061.185446,1,-0.001195604,-0.001195604,-0.001195604,-0.001195604,-0.001195604
5/06/2013 0:00,8181.873093,8289.369407,8068.773019,1,-0.001137236,-0.001137236,0,0,-0.001137236
6/06/2013 0:00,8096.103462,8285.110442,8076.486783,1,-0.010538217,-0.010538217,0,0,-0.010538217
7/06/2013 0:00,8095.163524,8275.62301,8081.287161,1,-0.000116104,-0.000116104,0,0,-0.000116104
10/06/2013 0:00,8160.512838,8266.370073,8086.063946,1,0.008040227,0.008040227,0,0,0.008040227
11/06/2013 0:00,8116.113137,8261.981568,8091.392516,1,-0.005455653,-0.005455653,-0.005455653,-0.005455653,-0.005455653
13/06/2013 0:00,7951.624136,8255.198078,8096.377894,1,-0.02047516,-0.02047516,0,0,-0.02047516
14/06/2013 0:00,7937.704277,8236.851677,8097.038897,1,-0.001752102,-0.001752102,0,0,-0.001752102
17/06/2013 0:00,7992.853929,8214.236301,8097.808893,1,0.006923784,0.006923784,0,0,0.006923784
18/06/2013 0:00,8010.98373,8195.471371,8099.403085,1,0.002265683,0.002265683,0.002265683,0.002265683,0.002265683
19/06/2013 0:00,8007.353864,8177.169965,8100.776477,1,-0.000453214,-0.000453214,0,0,-0.000453214
20/06/2013 0:00,7898.874375,8158.387066,8105.868456,1,-0.013640087,-0.013640087,0,0,-0.013640087
21/06/2013 0:00,7793.274755,8133.390695,8109.275843,1,-0.013459114,-0.013459114,0,0,-0.013459114
24/06/2013 0:00,7757.994642,8111.164795,8110.086045,1,-0.004537273,-0.004537273,0,0,-0.004537273
25/06/2013 0:00,7663.195266,8088.577373,8108.08705,-1,-0.012294845,0,0,0.012294845,0.012294845
26/06/2013 0:00,7784.76454,8057.734031,8104.919066,-1,0.015739526,0,0,-0.015739526,-0.015739526
27/06/2013 0:00,7883.864189,8033.821639,8105.344465,-1,0.012649604,0,0,-0.012649604,-0.012649604
28/06/2013 0:00,8062.17344,8011.121718,8107.001459,-1,0.022365015,0,0,-0.022365015,-0.022365015
1/07/2013 0:00,8035.963597,8002.067755,8112.064239,-1,-0.003256261,0,0,0.003256261,0.003256261
2/07/2013 0:00,8015.823552,7991.127814,8116.957215,-1,-0.002509385,0,0,0.002509385,0.002509385
3/07/2013 0:00,7911.384084,7981.869873,8118.658408,-1,-0.013114787,0,0,0.013114787,0.013114787
4/07/2013 0:00,7893.684457,7967.879922,8117.479214,-1,-0.002239742,0,0,0.002239742,0.002239742
5/07/2013 0:00,8001.783576,7953.47049,8116.498223,-1,0.01360146,0,0,-0.01360146,-0.01360146
8/07/2013 0:00,7886.304119,7948.754495,8116.060422,-1,-0.014536865,0,0,0.014536865,0.014536865
9/07/2013 0:00,7971.144067,7938.311525,8113.352231,-1,0.01070043,0,0,-0.01070043,-0.01070043
10/07/2013 0:00,8011.653649,7928.843087,8112.334638,-1,0.005069159,0,0,-0.005069159,-0.005069159
11/07/2013 0:00,8179.502986,7923.620112,8111.973634,-1,0.020734201,0,0,-0.020734201,-0.020734201
12/07/2013 0:00,8220.452996,7935.014055,8113.691224,-1,0.004993927,0,0,-0.004993927,-0.004993927
15/07/2013 0:00,8254.642294,7949.151491,8115.530825,-1,0.004150428,0,0,-0.004150428,-0.004150428
16/07/2013 0:00,8260.072934,7962.240909,8117.923812,-1,0.000657673,0,0,-0.000657673,-0.000657673
17/07/2013 0:00,8258.912783,7974.695369,8119.745015,-1,-0.000140463,0,0,0.000140463,0.000140463
18/07/2013 0:00,8194.84276,7987.273315,8121.662809,-1,-0.00778793,0,0,0.00778793,0.00778793
19/07/2013 0:00,8061.993265,8002.071734,8120.218616,-1,-0.016344195,0,0,0.016344195,0.016344195
22/07/2013 0:00,8105.413478,8015.50766,8115.741439,-1,0.00537134,0,0,-0.00537134,-0.00537134
23/07/2013 0:00,8214.613179,8032.878602,8112.245264,-1,0.013382494,0,0,-0.013382494,-0.013382494
24/07/2013 0:00,8196.153301,8060.449497,8111.571868,-1,-0.002249729,0,0,0.002249729,0.002249729
25/07/2013 0:00,8163.543097,8081.018935,8110.459276,-1,-0.003986657,0,0,0.003986657,0.003986657
26/07/2013 0:00,8149.362986,8095.002881,8107.359094,-1,-0.001738515,0,0,0.001738515,0.001738515
29/07/2013 0:00,8084.463378,8099.362358,8102.546118,-1,-0.007995645,0,0,0.007995645,0.007995645
30/07/2013 0:00,8163.512824,8101.787347,8096.872335,1,0.009730451,0.009730451,0.009730451,0.009730451,0.009730451
31/07/2013 0:00,8107.903213,8109.171811,8092.602354,1,-0.006835278,-0.006835278,0,0,-0.006835278
1/08/2013 0:00,8056.183721,8118.997767,8087.100182,1,-0.006399331,-0.006399331,0,0,-0.006399331
2/08/2013 0:00,8099.843191,8127.12273,8080.247821,1,0.005404742,0.005404742,0,0,0.005404742
5/08/2013 0:00,8138.593015,8132.025711,8077.488829,1,0.004772614,0.004772614,0,0,0.004772614
6/08/2013 0:00,8038.87374,8144.640156,8076.065828,1,-0.012328326,-0.012328326,-0.012328326,-0.012328326,-0.012328326
7/08/2013 0:00,7921.254156,8148.02664,8071.242061,1,-0.014739445,-0.014739445,0,0,-0.014739445
8/08/2013 0:00,7907.634101,8143.506665,8064.406896,1,-0.001720912,-0.001720912,0,0,-0.001720912
9/08/2013 0:00,7856.104549,8129.913221,8055.802326,1,-0.006537756,-0.006537756,0,0,-0.006537756
12/08/2013 0:00,7903.344081,8111.695798,8048.059363,1,0.005995092,0.005995092,0,0,0.005995092
13/08/2013 0:00,7986.233842,8094.130888,8041.030996,1,0.010433318,0.010433318,0.010433318,0.010433318,0.010433318
14/08/2013 0:00,7951.294059,8080.438933,8036.736026,1,-0.0043846,-0.0043846,0,0,-0.0043846
15/08/2013 0:00,7887.224037,8065.057997,8031.938245,1,-0.00809045,-0.00809045,0,0,-0.00809045
16/08/2013 0:00,7924.9641,8049.677061,8026.045263,1,0.00477355,0.00477355,0,0,0.00477355
19/08/2013 0:00,7900.174173,8042.825602,8022.622476,1,-0.003132983,-0.003132983,0,0,-0.003132983
20/08/2013 0:00,7832.614421,8032.563637,8018.722689,1,-0.008588454,-0.008588454,-0.008588454,-0.008588454,-0.008588454
22/08/2013 0:00,7814.344484,8013.463699,8012.164721,1,-0.002335271,-0.002335271,0,0,-0.002335271
23/08/2013 0:00,7873.274393,7994.373258,8006.129348,-1,0.007512955,0,0,-0.007512955,-0.007512955
26/08/2013 0:00,7894.934451,7979.859823,8004.562353,-1,0.002747309,0,0,-0.002747309,-0.002747309
27/08/2013 0:00,7820.804416,7967.138396,8003.706956,-1,-0.009433929,0,0,0.009433929,0.009433929
28/08/2013 0:00,7824.504594,7953.955448,8000.265966,-1,0.000473008,0,0,-0.000473008,-0.000473008
29/08/2013 0:00,7917.62429,7937.005037,7996.536383,-1,0.011830774,0,0,-0.011830774,-0.011830774
30/08/2013 0:00,8021.853798,7927.491091,7994.741792,-1,0.013078345,0,0,-0.013078345,-0.013078345
2/09/2013 0:00,8038.823448,7925.774595,7997.20138,-1,0.002113193,0,0,-0.002113193,-0.002113193
3/09/2013 0:00,8088.333477,7922.723607,8002.112354,-1,0.006139977,0,0,-0.006139977,-0.006139977
4/09/2013 0:00,8083.403324,7920.210631,8008.719131,-1,-0.000609725,0,0,0.000609725,0.000609725
5/09/2013 0:00,8169.063092,7922.43711,8017.123292,-1,0.010541238,0,0,-0.010541238,-0.010541238
6/09/2013 0:00,8164.163212,7934.827557,8024.809263,-1,-0.000599989,0,0,0.000599989,0.000599989
9/09/2013 0:00,8192.073242,7947.654012,8030.415244,-1,0.003412773,0,0,-0.003412773,-0.003412773
10/09/2013 0:00,8208.732346,7964.452447,8033.01324,-1,0.002031499,0,0,-0.002031499,-0.002031499
11/09/2013 0:00,8208.953048,7979.72186,8036.468615,-1,2.69E-05,0,0,-2.68859E-05,-2.69E-05
12/09/2013 0:00,8225.323091,7990.85782,8040.331205,-1,0.001992184,0,0,-0.001992184,-0.001992184
13/09/2013 0:00,8168.163194,8004.559272,8046.609985,-1,-0.006973517,0,0,0.006973517,0.006973517
16/09/2013 0:00,8255.302447,8018.60623,8052.099559,-1,0.010611654,0,0,-0.010611654,-0.010611654
17/09/2013 0:00,8249.742902,8035.123147,8057.169937,-1,-0.000673678,0,0,0.000673678,0.000673678
18/09/2013 0:00,8209.1425,8052.601584,8064.438713,-1,-0.004933564,0,0,0.004933564,0.004933564
23/09/2013 0:00,8292.792512,8071.427987,8069.198681,1,0.010138293,0.010138293,0,0,0.010138293
24/09/2013 0:00,8299.082523,8095.350389,8074.821458,1,0.000758204,0.000758204,0.000758204,0.000758204,0.000758204
25/09/2013 0:00,8283.862865,8116.640795,8077.213049,1,-0.00183558,-0.00183558,0,0,-0.00183558
26/09/2013 0:00,8184.6431,8136.087216,8078.481247,1,-0.012049783,-0.012049783,0,0,-0.012049783
27/09/2013 0:00,8230.642403,8154.27915,8077.081263,1,0.005604462,0.005604462,0,0,0.005604462
30/09/2013 0:00,8173.83309,8174.586041,8076.492652,1,-0.006926103,-0.006926103,0,0,-0.006926103
1/10/2013 0:00,8186.982933,8187.396481,8074.791058,1,0.00160748,0.00160748,0.00160748,0.00160748,0.00160748
2/10/2013 0:00,8216.482311,8195.652937,8074.633862,1,0.003596729,0.003596729,0,0,0.003596729
3/10/2013 0:00,8358.981665,8204.535881,8077.723643,1,0.017194434,0.017194434,0,0,0.017194434
4/10/2013 0:00,8364.511914,8218.06829,8082.795006,1,0.000661375,0.000661375,0,0,0.000661375
7/10/2013 0:00,8333.622405,8232.12372,8085.792981,1,-0.00369976,-0.00369976,0,0,-0.00369976
8/10/2013 0:00,8375.612449,8240.351685,8088.542363,1,0.005025979,0.005025979,0.005025979,0.005025979,0.005025979
9/10/2013 0:00,8344.692668,8250.924147,8092.78375,1,-0.003698475,-0.003698475,0,0,-0.003698475
11/10/2013 0:00,8349.332295,8258.555118,8096.690344,1,0.000555843,0.000555843,0,0,0.000555843
14/10/2013 0:00,8273.92248,8265.585116,8101.987722,1,-0.009072872,-0.009072872,0,0,-0.009072872
15/10/2013 0:00,8367.841977,8268.833587,8104.195915,1,0.011287324,0.011287324,0.011287324,0.011287324,0.011287324
16/10/2013 0:00,8332.141943,8275.959532,8109.394691,1,-0.004275464,-0.004275464,0,0,-0.004275464
17/10/2013 0:00,8374.641751,8284.158469,8114.913855,1,0.005087742,0.005087742,0,0,0.005087742
18/10/2013 0:00,8441.152191,8290.125434,8120.409826,1,0.007910514,0.007910514,0,0,0.007910514
21/10/2013 0:00,8419.282173,8299.695899,8126.46101,1,-0.002594243,-0.002594243,0,0,-0.002594243
22/10/2013 0:00,8418.231397,8310.202882,8134.069178,1,-0.000124814,-0.000124814,-0.000124814,-0.000124814,-0.000124814
23/10/2013 0:00,8393.582094,8316.474827,8144.008723,1,-0.002932381,-0.002932381,0,0,-0.002932381
24/10/2013 0:00,8413.681613,8321.199805,8153.727683,1,0.002391767,0.002391767,0,0,0.002391767
25/10/2013 0:00,8346.582307,8327.690743,8164.879224,1,-0.008006994,-0.008006994,0,0,-0.008006994
28/10/2013 0:00,8407.791991,8335.787703,8173.743989,1,0.007306743,0.007306743,0,0,0.007306743
29/10/2013 0:00,8420.942322,8344.645182,8182.175152,1,0.001562843,0.001562843,0.001562843,0.001562843,0.001562843
30/10/2013 0:00,8465.021224,8357.000644,8191.568117,1,0.005220786,0.005220786,0,0,0.005220786
31/10/2013 0:00,8450.021292,8370.902559,8203.124061,1,-0.001773562,-0.001773562,0,0,-0.001773562
1/11/2013 0:00,8388.141689,8382.579508,8213.625205,1,-0.007349956,-0.007349956,0,0,-0.007349956
4/11/2013 0:00,8354.101805,8384.037509,8223.384555,1,-0.004066352,-0.004066352,0,0,-0.004066352
5/11/2013 0:00,8262.162768,8383.517003,8233.814303,1,-0.011066263,-0.011066263,-0.011066263,-0.011066263,-0.011066263
6/11/2013 0:00,8281.93221,8379.944021,8242.770668,1,0.00238991,0.00238991,0,0,0.00238991
7/11/2013 0:00,8283.672436,8375.26001,8250.943825,1,0.000210101,0.000210101,0,0,0.000210101
8/11/2013 0:00,8229.552564,8372.208998,8258.718584,1,-0.006554754,-0.006554754,0,0,-0.006554754
11/11/2013 0:00,8182.522992,8366.220011,8266.893547,1,-0.005731109,-0.005731109,0,0,-0.005731109
12/11/2013 0:00,8195.222641,8361.650037,8274.053915,1,0.001550842,0.001550842,0.001550842,0.001550842,0.001550842
13/11/2013 0:00,8104.223054,8353.01907,8279.605882,1,-0.011166089,-0.011166089,0,0,-0.011166089
14/11/2013 0:00,8134.873305,8341.623126,8281.253267,1,0.003774876,0.003774876,0,0,0.003774876
15/11/2013 0:00,8177.083075,8329.634703,8283.174265,1,0.005175328,0.005175328,0,0,0.005175328
18/11/2013 0:00,8191.422854,8316.431248,8284.949257,1,0.001752119,0.001752119,0,0,0.001752119
19/11/2013 0:00,8260.172543,8305.038282,8287.109647,1,0.008357863,0.008357863,0.008357863,0.008357863,0.008357863
20/11/2013 0:00,8204.422795,8297.135339,8288.931836,1,-0.006772102,-0.006772102,0,0,-0.006772102
21/11/2013 0:00,8099.413505,8287.677374,8289.737028,-1,-0.012881722,0,0,0.012881722,0.012881722
22/11/2013 0:00,8116.743017,8271.963969,8287.883833,-1,0.002137315,0,0,-0.002137315,-0.002137315
25/11/2013 0:00,8187.472677,8260.472004,8286.044046,-1,0.008676296,0,0,-0.008676296,-0.008676296
26/11/2013 0:00,8247.982168,8249.456038,8285.614439,-1,0.007363321,0,0,-0.007363321,-0.007363321
27/11/2013 0:00,8295.842303,8240.808031,8286.067621,-1,0.005785877,0,0,-0.005785877,-0.005785877
28/11/2013 0:00,8362.391806,8232.349085,8288.621203,-1,0.007990025,0,0,-0.007990025,-0.007990025
29/11/2013 0:00,8406.791996,8227.96761,8290.76299,-1,0.005295463,0,0,-0.005295463,-0.005295463
2/12/2013 0:00,8414.572234,8228.900126,8293.903972,-1,0.000925043,0,0,-0.000925043,-0.000925043
3/12/2013 0:00,8392.511787,8231.923647,8298.012567,-1,-0.002625138,0,0,0.002625138,0.002625138
4/12/2013 0:00,8417.961867,8238.441098,8300.006952,-1,0.003027886,0,0,-0.003027886,-0.003027886
5/12/2013 0:00,8375.502098,8245.242581,8302.384539,-1,-0.005056712,0,0,0.005056712,0.005056712
6/12/2013 0:00,8367.681821,8249.834064,8304.217324,-1,-0.000934145,0,0,0.000934145,0.000934145
9/12/2013 0:00,8444.581863,8256.740527,8307.878098,-1,0.009148153,0,0,-0.009148153,-0.009148153
10/12/2013 0:00,8443.3514,8269.84347,8312.156887,-1,-0.000145721,0,0,0.000145721,0.000145721
11/12/2013 0:00,8433.731327,8282.249908,8317.547253,-1,-0.001140016,0,0,0.001140016,0.001140016
12/12/2013 0:00,8361.292202,8298.725322,8322.482221,-1,-0.008626314,0,0,0.008626314,0.008626314
13/12/2013 0:00,8376.902483,8310.046267,8325.378419,-1,0.001865229,0,0,-0.001865229,-0.001865229
16/12/2013 0:00,8313.832456,8320.037237,8325.736835,-1,-0.007557525,0,0,0.007557525,0.007557525
17/12/2013 0:00,8352.891849,8326.157717,8324.723246,1,0.00468712,0.00468712,0.00468712,0.00468712,0.00468712
18/12/2013 0:00,8349.002218,8330.793683,8325.108635,1,-0.000465771,-0.000465771,0,0,-0.000465771
19/12/2013 0:00,8407.362305,8338.022654,8324.576431,1,0.00696575,0.00696575,0,0,0.00696575
20/12/2013 0:00,8408.492183,8353.420094,8325.829823,1,0.000134382,0.000134382,0,0,0.000134382
23/12/2013 0:00,8456.421654,8368.007552,8327.013021,1,0.005683942,0.005683942,0,0,0.005683942
24/12/2013 0:00,8450.451954,8381.455001,8330.663005,1,-0.000706186,-0.000706186,-0.000706186,-0.000706186,-0.000706186
25/12/2013 0:00,8467.721407,8391.57849,8332.315204,1,0.002041528,0.002041528,0,0,0.002041528
26/12/2013 0:00,8485.851208,8400.172446,8335.026793,1,0.00213876,0.00213876,0,0,0.00213876
27/12/2013 0:00,8535.001376,8406.345416,8337.250982,1,0.005775305,0.005775305,0,0,0.005775305
30/12/2013 0:00,8623.390624,8412.755885,8339.127966,1,0.010302834,0.010302834,0,0,0.010302834
31/12/2013 0:00,8611.470756,8423.196804,8343.210135,1,-0.001383228,-0.001383228,-0.001383228,-0.001383228,-0.001383228
2/01/2014 0:00,8612.501025,8434.144753,8347.074922,1,0.000119632,0.000119632,0,0,0.000119632
3/01/2014 0:00,8546.501324,8443.87171,8351.453301,1,-0.007692758,-0.007692758,0,0,-0.007692758
6/01/2014 0:00,8499.971261,8452.421672,8354.109695,1,-0.005459215,-0.005459215,0,0,-0.005459215
7/01/2014 0:00,8512.261244,8459.036144,8357.177474,1,0.001444841,0.001444841,0.001444841,0.001444841,0.001444841
